year,industry_code,industry_name,commodity_code,commodity_name,value_musd,total_intermediate_musd,input_share,link_5pct
2019,5411,Legal services,337,Furniture and related products,14.0,80838.0,0.0001731858779286,0
2019,5415,Computer systems design and related services,337,Furniture and related products,4.0,153186.0,2.6112046792787852e-05,0
2019,5412OP,"Miscellaneous professional, scientific, and technical services",337,Furniture and related products,627.0,588693.0,0.0010650712680463,0
2019,55,Management of companies and enterprises,337,Furniture and related products,7.0,226135.0,3.095496053242532e-05,0
2019,561,Administrative and support services,337,Furniture and related products,4.0,473915.0,8.4403321270692e-06,0
2019,562,Waste management and remediation services,337,Furniture and related products,0.0,69330.0,0.0,0
2019,61,Educational services,337,Furniture and related products,0.0,112881.0,0.0,0
2019,621,Ambulatory health care services,337,Furniture and related products,308.0,378847.0,0.0008129931080356,0
2019,622,Hospitals,337,Furniture and related products,155.0,406220.0,0.0003815666387671,0
2019,623,Nursing and residential care facilities,337,Furniture and related products,1.0,102645.0,9.742315748453407e-06,0
2019,624,Social assistance,337,Furniture and related products,210.0,100948.0,0.0020802789555018,0
2019,711AS,"Performing arts, spectator sports, museums, and related activities",337,Furniture and related products,679.0,83875.0,0.0080953800298062,0
2019,713,"Amusements, gambling, and recreation industries",337,Furniture and related products,676.0,75717.0,0.0089279818270665,0
2019,721,Accommodation,337,Furniture and related products,3.0,111615.0,2.6878107781212204e-05,0
2019,722,Food services and drinking places,337,Furniture and related products,318.0,418838.0,0.0007592434306342,0
2019,81,"Other services, except government",337,Furniture and related products,646.0,298895.0,0.0021612940999347,0
2019,GFGD,Federal general government (defense),337,Furniture and related products,0.0,270064.0,0.0,0
2019,GFGN,Federal general government (nondefense),337,Furniture and related products,0.0,121485.0,0.0,0
2019,GFE,Federal government enterprises,337,Furniture and related products,145.0,33264.0,0.0043590668590668,0
2019,GSLG,State and local general government,337,Furniture and related products,13.0,842146.0,1.5436753247061675e-05,0
2019,GSLE,State and local government enterprises,337,Furniture and related products,1198.0,231285.0,0.0051797565773828,0
2019,111CA,Farms,339,Miscellaneous manufacturing,147.0,265426.0,0.0005538266786222,0
2019,113FF,"Forestry, fishing, and related activities",339,Miscellaneous manufacturing,1.0,9409.0,0.0001062812201084,0
2019,211,Oil and gas extraction,339,Miscellaneous manufacturing,45.0,143210.0,0.0003142238670483,0
2019,212,"Mining, except oil and gas",339,Miscellaneous manufacturing,41.0,53016.0,0.0007733514410743,0
2019,213,Support activities for mining,339,Miscellaneous manufacturing,38.0,67484.0,0.0005630964376741,0
2019,22,Utilities,339,Miscellaneous manufacturing,0.0,186372.0,0.0,0
2019,23,Construction,339,Miscellaneous manufacturing,1763.0,779205.0,0.0022625624835569,0
2019,321,Wood products,339,Miscellaneous manufacturing,32.0,75557.0,0.0004235213150336,0
2019,327,Nonmetallic mineral products,339,Miscellaneous manufacturing,98.0,72040.0,0.0013603553581343,0
2019,331,Primary metals,339,Miscellaneous manufacturing,39.0,168512.0,0.0002314375237371,0
2019,332,Fabricated metal products,339,Miscellaneous manufacturing,86.0,218723.0,0.0003931913881941,0
2019,333,Machinery,339,Miscellaneous manufacturing,2768.0,230162.0,0.0120263119020515,0
2019,334,Computer and electronic products,339,Miscellaneous manufacturing,2.0,100954.0,1.9811003031083465e-05,0
2019,335,"Electrical equipment, appliances, and components",339,Miscellaneous manufacturing,664.0,71429.0,0.0092959442243346,0
2019,3361MV,"Motor vehicles, bodies and trailers, and parts",339,Miscellaneous manufacturing,3070.0,488464.0,0.006285007697599,0
2019,3364OT,Other transportation equipment,339,Miscellaneous manufacturing,32.0,162915.0,0.0001964214467667,0
2019,337,Furniture and related products,339,Miscellaneous manufacturing,9.0,43803.0,0.0002054653790836,0
2019,339,Miscellaneous manufacturing,339,Miscellaneous manufacturing,8785.0,75412.0,0.1164933962764546,1
2019,311FT,Food and beverage and tobacco products,339,Miscellaneous manufacturing,98.0,705040.0,0.0001389992057188,0
2019,313TT,Textile mills and textile product mills,339,Miscellaneous manufacturing,10.0,33218.0,0.0003010416039496,0
2019,315AL,Apparel and leather and allied products,339,Miscellaneous manufacturing,127.0,7712.0,0.0164678423236514,0
2019,322,Paper products,339,Miscellaneous manufacturing,0.0,128227.0,0.0,0
2019,323,Printing and related support activities,339,Miscellaneous manufacturing,4.0,39644.0,0.0001008979921299,0
2019,324,Petroleum and coal products,339,Miscellaneous manufacturing,3.0,454343.0,6.602940949899085e-06,0
2019,325,Chemical products,339,Miscellaneous manufacturing,527.0,430956.0,0.0012228626588329,0
2019,326,Plastics and rubber products,339,Miscellaneous manufacturing,212.0,165496.0,0.0012809977280417,0
2019,42,Wholesale trade,339,Miscellaneous manufacturing,1232.0,935960.0,0.0013162955681866,0
2019,441,Motor vehicle and parts dealers,339,Miscellaneous manufacturing,656.0,113778.0,0.0057656137390356,0
2019,445,Food and beverage stores,339,Miscellaneous manufacturing,150.0,94734.0,0.0015833808347583,0
2019,452,General merchandise stores,339,Miscellaneous manufacturing,11.0,84564.0,0.000130078993425,0
2019,4A0,Other retail,339,Miscellaneous manufacturing,1674.0,417277.0,0.0040117236272308,0
2019,481,Air transportation,339,Miscellaneous manufacturing,0.0,132056.0,0.0,0
2019,482,Rail transportation,339,Miscellaneous manufacturing,2.0,38661.0,5.1731719303691056e-05,0
2019,483,Water transportation,339,Miscellaneous manufacturing,0.0,45363.0,0.0,0
2019,484,Truck transportation,339,Miscellaneous manufacturing,10.0,212015.0,4.716647407023088e-05,0
2019,485,Transit and ground passenger transportation,339,Miscellaneous manufacturing,29.0,55215.0,0.0005252195961242,0
2019,486,Pipeline transportation,339,Miscellaneous manufacturing,2.0,22684.0,8.816787162757891e-05,0
2019,487OS,Other transportation and support activities,339,Miscellaneous manufacturing,161.0,120500.0,0.0013360995850622,0
2019,493,Warehousing and storage,339,Miscellaneous manufacturing,173.0,61561.0,0.0028102207566478,0
2019,511,"Publishing industries, except internet (includes software)",339,Miscellaneous manufacturing,4.0,140075.0,2.8556130644297696e-05,0
2019,512,Motion picture and sound recording industries,339,Miscellaneous manufacturing,3.0,78299.0,3.831466557682729e-05,0
2019,513,Broadcasting and telecommunications,339,Miscellaneous manufacturing,195.0,392419.0,0.000496917835273,0
2019,514,"Data processing, internet publishing, and other information services",339,Miscellaneous manufacturing,125.0,207641.0,0.0006020005682885,0
2019,521CI,"Federal Reserve banks, credit intermediation, and related activities",339,Miscellaneous manufacturing,97.0,379812.0,0.0002553895084936,0
2019,523,"Securities, commodity contracts, and investments",339,Miscellaneous manufacturing,32.0,328963.0,9.727537747406244e-05,0
2019,524,Insurance carriers and related activities,339,Miscellaneous manufacturing,24.0,501241.0,4.788115896345271e-05,0
2019,525,"Funds, trusts, and other financial vehicles",339,Miscellaneous manufacturing,0.0,145633.0,0.0,0
2019,HS,Housing,339,Miscellaneous manufacturing,0.0,247528.0,0.0,0
2019,ORE,Other real estate,339,Miscellaneous manufacturing,404.0,843501.0,0.0004789561600993,0
2019,532RL,Rental and leasing services and lessors of intangible assets,339,Miscellaneous manufacturing,80.0,160936.0,0.0004970920117313,0
2019,5411,Legal services,339,Miscellaneous manufacturing,17.0,80838.0,0.0002102971374848,0
2019,5415,Computer systems design and related services,339,Miscellaneous manufacturing,42.0,153186.0,0.0002741764913242,0
2019,5412OP,"Miscellaneous professional, scientific, and technical services",339,Miscellaneous manufacturing,2587.0,588693.0,0.0043944806546026,0
2019,55,Management of companies and enterprises,339,Miscellaneous manufacturing,19.0,226135.0,8.402060715944015e-05,0
2019,561,Administrative and support services,339,Miscellaneous manufacturing,3079.0,473915.0,0.0064969456548115,0
2019,562,Waste management and remediation services,339,Miscellaneous manufacturing,450.0,69330.0,0.006490696668109,0
2019,61,Educational services,339,Miscellaneous manufacturing,427.0,112881.0,0.0037827446603059,0
2019,621,Ambulatory health care services,339,Miscellaneous manufacturing,26844.0,378847.0,0.0708571006237346,1
2019,622,Hospitals,339,Miscellaneous manufacturing,36645.0,406220.0,0.0902097385653094,1
2019,623,Nursing and residential care facilities,339,Miscellaneous manufacturing,821.0,102645.0,0.0079984412294802,0
2019,624,Social assistance,339,Miscellaneous manufacturing,2266.0,100948.0,0.0224472005388913,0
2019,711AS,"Performing arts, spectator sports, museums, and related activities",339,Miscellaneous manufacturing,116.0,83875.0,0.0013830104321907,0
2019,713,"Amusements, gambling, and recreation industries",339,Miscellaneous manufacturing,405.0,75717.0,0.0053488648520147,0
2019,721,Accommodation,339,Miscellaneous manufacturing,70.0,111615.0,0.0006271558482282,0
2019,722,Food services and drinking places,339,Miscellaneous manufacturing,1130.0,418838.0,0.0026979404925054,0
2019,81,"Other services, except government",339,Miscellaneous manufacturing,2494.0,298895.0,0.0083440673146088,0
2019,GFGD,Federal general government (defense),339,Miscellaneous manufacturing,2026.0,270064.0,0.0075019254695183,0
2019,GFGN,Federal general government (nondefense),339,Miscellaneous manufacturing,552.0,121485.0,0.0045437708359056,0
2019,GFE,Federal government enterprises,339,Miscellaneous manufacturing,0.0,33264.0,0.0,0
2019,GSLG,State and local general government,339,Miscellaneous manufacturing,7616.0,842146.0,0.0090435625176632,0
2019,GSLE,State and local government enterprises,339,Miscellaneous manufacturing,75.0,231285.0,0.0003242752448278,0
2019,111CA,Farms,311FT,Food and beverage and tobacco products,41929.0,265426.0,0.1579686993738367,1
2019,113FF,"Forestry, fishing, and related activities",311FT,Food and beverage and tobacco products,167.0,9409.0,0.0177489637581039,0
2019,211,Oil and gas extraction,311FT,Food and beverage and tobacco products,0.0,143210.0,0.0,0
2019,212,"Mining, except oil and gas",311FT,Food and beverage and tobacco products,0.0,53016.0,0.0,0
2019,213,Support activities for mining,311FT,Food and beverage and tobacco products,0.0,67484.0,0.0,0
2019,22,Utilities,311FT,Food and beverage and tobacco products,0.0,186372.0,0.0,0
2019,23,Construction,311FT,Food and beverage and tobacco products,0.0,779205.0,0.0,0
2019,321,Wood products,311FT,Food and beverage and tobacco products,28.0,75557.0,0.0003705811506544,0
2019,327,Nonmetallic mineral products,311FT,Food and beverage and tobacco products,516.0,72040.0,0.0071626873958911,0
2019,331,Primary metals,311FT,Food and beverage and tobacco products,5.0,168512.0,2.967147740220281e-05,0
2019,332,Fabricated metal products,311FT,Food and beverage and tobacco products,0.0,218723.0,0.0,0
2019,333,Machinery,311FT,Food and beverage and tobacco products,0.0,230162.0,0.0,0
2019,334,Computer and electronic products,311FT,Food and beverage and tobacco products,0.0,100954.0,0.0,0
2019,335,"Electrical equipment, appliances, and components",311FT,Food and beverage and tobacco products,0.0,71429.0,0.0,0
2019,3361MV,"Motor vehicles, bodies and trailers, and parts",311FT,Food and beverage and tobacco products,0.0,488464.0,0.0,0
2019,3364OT,Other transportation equipment,311FT,Food and beverage and tobacco products,0.0,162915.0,0.0,0
2019,337,Furniture and related products,311FT,Food and beverage and tobacco products,0.0,43803.0,0.0,0
2019,339,Miscellaneous manufacturing,311FT,Food and beverage and tobacco products,7.0,75412.0,9.282342332785232e-05,0
2019,311FT,Food and beverage and tobacco products,311FT,Food and beverage and tobacco products,208278.0,705040.0,0.2954130262112788,1
2019,313TT,Textile mills and textile product mills,311FT,Food and beverage and tobacco products,15.0,33218.0,0.0004515624059244,0
2019,315AL,Apparel and leather and allied products,311FT,Food and beverage and tobacco products,266.0,7712.0,0.0344917012448132,0
2019,322,Paper products,311FT,Food and beverage and tobacco products,437.0,128227.0,0.0034080185920282,0
2019,323,Printing and related support activities,311FT,Food and beverage and tobacco products,336.0,39644.0,0.0084754313389163,0
2019,324,Petroleum and coal products,311FT,Food and beverage and tobacco products,614.0,454343.0,0.0013514019144126,0
2019,325,Chemical products,311FT,Food and beverage and tobacco products,5738.0,430956.0,0.0133145843195128,0
2019,326,Plastics and rubber products,311FT,Food and beverage and tobacco products,249.0,165496.0,0.0015045680862377,0
2019,42,Wholesale trade,311FT,Food and beverage and tobacco products,3108.0,935960.0,0.0033206547288345,0
2019,441,Motor vehicle and parts dealers,311FT,Food and beverage and tobacco products,1.0,113778.0,8.789045333895832e-06,0
2019,445,Food and beverage stores,311FT,Food and beverage and tobacco products,3054.0,94734.0,0.0322376337956805,0
2019,452,General merchandise stores,311FT,Food and beverage and tobacco products,1060.0,84564.0,0.012534884820964,0
2019,4A0,Other retail,311FT,Food and beverage and tobacco products,2263.0,417277.0,0.0054232560145898,0
2019,481,Air transportation,311FT,Food and beverage and tobacco products,813.0,132056.0,0.0061564790694856,0
2019,482,Rail transportation,311FT,Food and beverage and tobacco products,2.0,38661.0,5.1731719303691056e-05,0
2019,483,Water transportation,311FT,Food and beverage and tobacco products,525.0,45363.0,0.0115733086436082,0
2019,484,Truck transportation,311FT,Food and beverage and tobacco products,42.0,212015.0,0.0001980991910949,0
2019,485,Transit and ground passenger transportation,311FT,Food and beverage and tobacco products,0.0,55215.0,0.0,0
2019,486,Pipeline transportation,311FT,Food and beverage and tobacco products,0.0,22684.0,0.0,0
2019,487OS,Other transportation and support activities,311FT,Food and beverage and tobacco products,10.0,120500.0,8.298755186721991e-05,0
2019,493,Warehousing and storage,311FT,Food and beverage and tobacco products,0.0,61561.0,0.0,0
2019,511,"Publishing industries, except internet (includes software)",311FT,Food and beverage and tobacco products,38.0,140075.0,0.0002712832411208,0
2019,512,Motion picture and sound recording industries,311FT,Food and beverage and tobacco products,18.0,78299.0,0.0002298879934609,0
2019,513,Broadcasting and telecommunications,311FT,Food and beverage and tobacco products,0.0,392419.0,0.0,0
2019,514,"Data processing, internet publishing, and other information services",311FT,Food and beverage and tobacco products,211.0,207641.0,0.001016176959271,0
2019,521CI,"Federal Reserve banks, credit intermediation, and related activities",311FT,Food and beverage and tobacco products,0.0,379812.0,0.0,0
2019,523,"Securities, commodity contracts, and investments",311FT,Food and beverage and tobacco products,0.0,328963.0,0.0,0
2019,524,Insurance carriers and related activities,311FT,Food and beverage and tobacco products,0.0,501241.0,0.0,0
2019,525,"Funds, trusts, and other financial vehicles",311FT,Food and beverage and tobacco products,0.0,145633.0,0.0,0
2019,HS,Housing,311FT,Food and beverage and tobacco products,0.0,247528.0,0.0,0
2019,ORE,Other real estate,311FT,Food and beverage and tobacco products,0.0,843501.0,0.0,0
2019,532RL,Rental and leasing services and lessors of intangible assets,311FT,Food and beverage and tobacco products,0.0,160936.0,0.0,0
2019,5411,Legal services,311FT,Food and beverage and tobacco products,0.0,80838.0,0.0,0
2019,5415,Computer systems design and related services,311FT,Food and beverage and tobacco products,0.0,153186.0,0.0,0
2019,5412OP,"Miscellaneous professional, scientific, and technical services",311FT,Food and beverage and tobacco products,6576.0,588693.0,0.0111705082275481,0
2019,55,Management of companies and enterprises,311FT,Food and beverage and tobacco products,108.0,226135.0,0.0004775908196431,0
2019,561,Administrative and support services,311FT,Food and beverage and tobacco products,0.0,473915.0,0.0,0
2019,562,Waste management and remediation services,311FT,Food and beverage and tobacco products,0.0,69330.0,0.0,0
2019,61,Educational services,311FT,Food and beverage and tobacco products,6785.0,112881.0,0.0601075468856583,1
2019,621,Ambulatory health care services,311FT,Food and beverage and tobacco products,6.0,378847.0,1.583752807861749e-05,0
2019,622,Hospitals,311FT,Food and beverage and tobacco products,7371.0,406220.0,0.0181453399635665,0
2019,623,Nursing and residential care facilities,311FT,Food and beverage and tobacco products,5576.0,102645.0,0.0543231526133762,1
2019,624,Social assistance,311FT,Food and beverage and tobacco products,19534.0,100948.0,0.1935055672227285,1
2019,711AS,"Performing arts, spectator sports, museums, and related activities",311FT,Food and beverage and tobacco products,1361.0,83875.0,0.0162265275707898,0
2019,713,"Amusements, gambling, and recreation industries",311FT,Food and beverage and tobacco products,7726.0,75717.0,0.102037851473249,1
2019,721,Accommodation,311FT,Food and beverage and tobacco products,9111.0,111615.0,0.0816288133315414,1
2019,722,Food services and drinking places,311FT,Food and beverage and tobacco products,98745.0,418838.0,0.2357594105596913,1
2019,81,"Other services, except government",311FT,Food and beverage and tobacco products,1799.0,298895.0,0.0060188360461031,0
2019,GFGD,Federal general government (defense),311FT,Food and beverage and tobacco products,4130.0,270064.0,0.0152926713667871,0
2019,GFGN,Federal general government (nondefense),311FT,Food and beverage and tobacco products,69.0,121485.0,0.0005679713544882,0
2019,GFE,Federal government enterprises,311FT,Food and beverage and tobacco products,984.0,33264.0,0.0295815295815295,0
2019,GSLG,State and local general government,311FT,Food and beverage and tobacco products,65277.0,842146.0,0.0775126878237265,1
2019,GSLE,State and local government enterprises,311FT,Food and beverage and tobacco products,0.0,231285.0,0.0,0
2019,111CA,Farms,313TT,Textile mills and textile product mills,99.0,265426.0,0.0003729853141741,0
2019,113FF,"Forestry, fishing, and related activities",313TT,Textile mills and textile product mills,27.0,9409.0,0.0028695929429269,0
2019,211,Oil and gas extraction,313TT,Textile mills and textile product mills,0.0,143210.0,0.0,0
2019,212,"Mining, except oil and gas",313TT,Textile mills and textile product mills,2.0,53016.0,3.7724460540214275e-05,0
2019,213,Support activities for mining,313TT,Textile mills and textile product mills,0.0,67484.0,0.0,0
2019,22,Utilities,313TT,Textile mills and textile product mills,0.0,186372.0,0.0,0
2019,23,Construction,313TT,Textile mills and textile product mills,3259.0,779205.0,0.0041824680283109,0
2019,321,Wood products,313TT,Textile mills and textile product mills,646.0,75557.0,0.0085498365472424,0
2019,327,Nonmetallic mineral products,313TT,Textile mills and textile product mills,378.0,72040.0,0.0052470849528039,0
2019,331,Primary metals,313TT,Textile mills and textile product mills,0.0,168512.0,0.0,0
2019,332,Fabricated metal products,313TT,Textile mills and textile product mills,2.0,218723.0,9.143985771958138e-06,0
2019,333,Machinery,313TT,Textile mills and textile product mills,781.0,230162.0,0.0033932621371034,0
2019,334,Computer and electronic products,313TT,Textile mills and textile product mills,3.0,100954.0,2.971650454662519e-05,0
2019,335,"Electrical equipment, appliances, and components",313TT,Textile mills and textile product mills,0.0,71429.0,0.0,0
2019,3361MV,"Motor vehicles, bodies and trailers, and parts",313TT,Textile mills and textile product mills,3626.0,488464.0,0.007423269678011,0
2019,3364OT,Other transportation equipment,313TT,Textile mills and textile product mills,1670.0,162915.0,0.0102507442531381,0
2019,337,Furniture and related products,313TT,Textile mills and textile product mills,3417.0,43803.0,0.0780083555920827,1
2019,339,Miscellaneous manufacturing,313TT,Textile mills and textile product mills,2280.0,75412.0,0.0302339150267861,0
2019,311FT,Food and beverage and tobacco products,313TT,Textile mills and textile product mills,339.0,705040.0,0.0004808237830477,0
2019,313TT,Textile mills and textile product mills,313TT,Textile mills and textile product mills,9628.0,33218.0,0.2898428562827382,1
2019,315AL,Apparel and leather and allied products,313TT,Textile mills and textile product mills,1548.0,7712.0,0.2007261410788381,1
2019,322,Paper products,313TT,Textile mills and textile product mills,4278.0,128227.0,0.0333627083219602,0
2019,323,Printing and related support activities,313TT,Textile mills and textile product mills,231.0,39644.0,0.0058268590455049,0
2019,324,Petroleum and coal products,313TT,Textile mills and textile product mills,40.0,454343.0,8.803921266532113e-05,0
2019,325,Chemical products,313TT,Textile mills and textile product mills,11.0,430956.0,2.5524647527821867e-05,0
2019,326,Plastics and rubber products,313TT,Textile mills and textile product mills,3203.0,165496.0,0.0193539420892347,0
2019,42,Wholesale trade,313TT,Textile mills and textile product mills,3586.0,935960.0,0.0038313603145433,0
2019,441,Motor vehicle and parts dealers,313TT,Textile mills and textile product mills,84.0,113778.0,0.0007382798080472,0
2019,445,Food and beverage stores,313TT,Textile mills and textile product mills,144.0,94734.0,0.001520045601368,0
2019,452,General merchandise stores,313TT,Textile mills and textile product mills,4912.0,84564.0,0.0580861832458256,1
2019,4A0,Other retail,313TT,Textile mills and textile product mills,2170.0,417277.0,0.0052003824797436,0
2019,481,Air transportation,313TT,Textile mills and textile product mills,0.0,132056.0,0.0,0
2019,482,Rail transportation,313TT,Textile mills and textile product mills,0.0,38661.0,0.0,0
2019,483,Water transportation,313TT,Textile mills and textile product mills,94.0,45363.0,0.0020721733571412,0
2019,484,Truck transportation,313TT,Textile mills and textile product mills,32.0,212015.0,0.0001509327170247,0
2019,485,Transit and ground passenger transportation,313TT,Textile mills and textile product mills,0.0,55215.0,0.0,0
2019,486,Pipeline transportation,313TT,Textile mills and textile product mills,3.0,22684.0,0.0001322518074413,0
2019,487OS,Other transportation and support activities,313TT,Textile mills and textile product mills,88.0,120500.0,0.0007302904564315,0
2019,493,Warehousing and storage,313TT,Textile mills and textile product mills,10.0,61561.0,0.0001624405061646,0
2019,511,"Publishing industries, except internet (includes software)",313TT,Textile mills and textile product mills,1.0,140075.0,7.139032661074424e-06,0
2019,512,Motion picture and sound recording industries,313TT,Textile mills and textile product mills,396.0,78299.0,0.0050575358561412,0
2019,513,Broadcasting and telecommunications,313TT,Textile mills and textile product mills,7.0,392419.0,1.783807613800555e-05,0
2019,514,"Data processing, internet publishing, and other information services",313TT,Textile mills and textile product mills,9.0,207641.0,4.3344040916774624e-05,0
2019,521CI,"Federal Reserve banks, credit intermediation, and related activities",313TT,Textile mills and textile product mills,0.0,379812.0,0.0,0
2019,523,"Securities, commodity contracts, and investments",313TT,Textile mills and textile product mills,0.0,328963.0,0.0,0
2019,524,Insurance carriers and related activities,313TT,Textile mills and textile product mills,0.0,501241.0,0.0,0
2019,525,"Funds, trusts, and other financial vehicles",313TT,Textile mills and textile product mills,0.0,145633.0,0.0,0
2019,HS,Housing,313TT,Textile mills and textile product mills,0.0,247528.0,0.0,0
2019,ORE,Other real estate,313TT,Textile mills and textile product mills,270.0,843501.0,0.0003200944634327,0
2019,532RL,Rental and leasing services and lessors of intangible assets,313TT,Textile mills and textile product mills,316.0,160936.0,0.0019635134463389,0
2019,5411,Legal services,313TT,Textile mills and textile product mills,0.0,80838.0,0.0,0
2019,5415,Computer systems design and related services,313TT,Textile mills and textile product mills,0.0,153186.0,0.0,0
2019,5412OP,"Miscellaneous professional, scientific, and technical services",313TT,Textile mills and textile product mills,599.0,588693.0,0.0010175082768098,0
2019,55,Management of companies and enterprises,313TT,Textile mills and textile product mills,19.0,226135.0,8.402060715944015e-05,0
2019,561,Administrative and support services,313TT,Textile mills and textile product mills,219.0,473915.0,0.000462108183957,0
2019,562,Waste management and remediation services,313TT,Textile mills and textile product mills,250.0,69330.0,0.0036059425933939,0
2019,61,Educational services,313TT,Textile mills and textile product mills,58.0,112881.0,0.0005138154339525,0
2019,621,Ambulatory health care services,313TT,Textile mills and textile product mills,95.0,378847.0,0.0002507608612447,0
2019,622,Hospitals,313TT,Textile mills and textile product mills,554.0,406220.0,0.0013637930185613,0
2019,623,Nursing and residential care facilities,313TT,Textile mills and textile product mills,2837.0,102645.0,0.0276389497783623,0
2019,624,Social assistance,313TT,Textile mills and textile product mills,1674.0,100948.0,0.0165827951024289,0
2019,711AS,"Performing arts, spectator sports, museums, and related activities",313TT,Textile mills and textile product mills,0.0,83875.0,0.0,0
2019,713,"Amusements, gambling, and recreation industries",313TT,Textile mills and textile product mills,806.0,75717.0,0.0106449014091947,0
2019,721,Accommodation,313TT,Textile mills and textile product mills,2357.0,111615.0,0.0211172333467723,0
2019,722,Food services and drinking places,313TT,Textile mills and textile product mills,444.0,418838.0,0.0010600757333384,0
2019,81,"Other services, except government",313TT,Textile mills and textile product mills,877.0,298895.0,0.002934140751769,0
2019,GFGD,Federal general government (defense),313TT,Textile mills and textile product mills,2123.0,270064.0,0.007861099591208,0
2019,GFGN,Federal general government (nondefense),313TT,Textile mills and textile product mills,456.0,121485.0,0.0037535498209655,0
2019,GFE,Federal government enterprises,313TT,Textile mills and textile product mills,6.0,33264.0,0.0001803751803751,0
2019,GSLG,State and local general government,313TT,Textile mills and textile product mills,3255.0,842146.0,0.0038651255245527,0
2019,GSLE,State and local government enterprises,313TT,Textile mills and textile product mills,33.0,231285.0,0.0001426811077242,0
2019,111CA,Farms,315AL,Apparel and leather and allied products,119.0,265426.0,0.0004483358826942,0
2019,113FF,"Forestry, fishing, and related activities",315AL,Apparel and leather and allied products,0.0,9409.0,0.0,0
2019,211,Oil and gas extraction,315AL,Apparel and leather and allied products,0.0,143210.0,0.0,0
2019,212,"Mining, except oil and gas",315AL,Apparel and leather and allied products,0.0,53016.0,0.0,0
2019,213,Support activities for mining,315AL,Apparel and leather and allied products,0.0,67484.0,0.0,0
2019,22,Utilities,315AL,Apparel and leather and allied products,0.0,186372.0,0.0,0
2019,23,Construction,315AL,Apparel and leather and allied products,0.0,779205.0,0.0,0
2019,321,Wood products,315AL,Apparel and leather and allied products,0.0,75557.0,0.0,0
2019,327,Nonmetallic mineral products,315AL,Apparel and leather and allied products,1.0,72040.0,1.38811771238201e-05,0
2019,331,Primary metals,315AL,Apparel and leather and allied products,0.0,168512.0,0.0,0
2019,332,Fabricated metal products,315AL,Apparel and leather and allied products,0.0,218723.0,0.0,0
2019,333,Machinery,315AL,Apparel and leather and allied products,0.0,230162.0,0.0,0
2019,334,Computer and electronic products,315AL,Apparel and leather and allied products,0.0,100954.0,0.0,0
2019,335,"Electrical equipment, appliances, and components",315AL,Apparel and leather and allied products,0.0,71429.0,0.0,0
2019,3361MV,"Motor vehicles, bodies and trailers, and parts",315AL,Apparel and leather and allied products,1938.0,488464.0,0.0039675390612204,0
2019,3364OT,Other transportation equipment,315AL,Apparel and leather and allied products,0.0,162915.0,0.0,0
2019,337,Furniture and related products,315AL,Apparel and leather and allied products,0.0,43803.0,0.0,0
2019,339,Miscellaneous manufacturing,315AL,Apparel and leather and allied products,339.0,75412.0,0.0044953057868774,0
2019,311FT,Food and beverage and tobacco products,315AL,Apparel and leather and allied products,21.0,705040.0,2.9785544082605243e-05,0
2019,313TT,Textile mills and textile product mills,315AL,Apparel and leather and allied products,626.0,33218.0,0.018845204407249,0
2019,315AL,Apparel and leather and allied products,315AL,Apparel and leather and allied products,1804.0,7712.0,0.2339211618257261,1
2019,322,Paper products,315AL,Apparel and leather and allied products,0.0,128227.0,0.0,0
2019,323,Printing and related support activities,315AL,Apparel and leather and allied products,3129.0,39644.0,0.0789274543436585,1
2019,324,Petroleum and coal products,315AL,Apparel and leather and allied products,1.0,454343.0,2.2009803166330283e-06,0
2019,325,Chemical products,315AL,Apparel and leather and allied products,0.0,430956.0,0.0,0
2019,326,Plastics and rubber products,315AL,Apparel and leather and allied products,2.0,165496.0,1.2084884226809107e-05,0
2019,42,Wholesale trade,315AL,Apparel and leather and allied products,829.0,935960.0,0.0008857216120347,0
2019,441,Motor vehicle and parts dealers,315AL,Apparel and leather and allied products,132.0,113778.0,0.0011601539840742,0
2019,445,Food and beverage stores,315AL,Apparel and leather and allied products,6.0,94734.0,6.333523339033504e-05,0
2019,452,General merchandise stores,315AL,Apparel and leather and allied products,291.0,84564.0,0.0034411806442457,0
2019,4A0,Other retail,315AL,Apparel and leather and allied products,557.0,417277.0,0.0013348447194549,0
2019,481,Air transportation,315AL,Apparel and leather and allied products,0.0,132056.0,0.0,0
2019,482,Rail transportation,315AL,Apparel and leather and allied products,0.0,38661.0,0.0,0
2019,483,Water transportation,315AL,Apparel and leather and allied products,0.0,45363.0,0.0,0
2019,484,Truck transportation,315AL,Apparel and leather and allied products,0.0,212015.0,0.0,0
2019,485,Transit and ground passenger transportation,315AL,Apparel and leather and allied products,0.0,55215.0,0.0,0
2019,486,Pipeline transportation,315AL,Apparel and leather and allied products,0.0,22684.0,0.0,0
2019,487OS,Other transportation and support activities,315AL,Apparel and leather and allied products,0.0,120500.0,0.0,0
2019,493,Warehousing and storage,315AL,Apparel and leather and allied products,0.0,61561.0,0.0,0
2019,511,"Publishing industries, except internet (includes software)",315AL,Apparel and leather and allied products,87.0,140075.0,0.0006210958415134,0
2019,512,Motion picture and sound recording industries,315AL,Apparel and leather and allied products,71.0,78299.0,0.0009067804186515,0
2019,513,Broadcasting and telecommunications,315AL,Apparel and leather and allied products,1603.0,392419.0,0.0040849194356032,0
2019,514,"Data processing, internet publishing, and other information services",315AL,Apparel and leather and allied products,0.0,207641.0,0.0,0
